date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,VZ,WBA,WMT
2020-12-16,0.04751594364643097,0.02510450966656208,0.04825345426797867,0.02510450966656208,0.02510450966656208,0.050513993948698044,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.04162400960922241,0.05042271688580513,0.02510450966656208,0.02510450966656208,0.03406209126114845,0.03336780145764351,0.02510450966656208,0.05785857513546944,0.02510450966656208,0.05514266714453697,0.02510450966656208,0.06824113428592682,0.02510450966656208,0.06824113428592682,0.03983702138066292,0.028031645342707634,0.02542482316493988
2020-12-17,0.04751594364643097,0.02510450966656208,0.04825345426797867,0.02510450966656208,0.02510450966656208,0.050513993948698044,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.04162400960922241,0.05042271688580513,0.02510450966656208,0.02510450966656208,0.03406209126114845,0.03336780145764351,0.02510450966656208,0.05785857513546944,0.02510450966656208,0.05514266714453697,0.02510450966656208,0.06824113428592682,0.02510450966656208,0.06824113428592682,0.03983702138066292,0.028031645342707634,0.02542482316493988
2020-12-18,0.04751594364643097,0.02510450966656208,0.04825345426797867,0.02510450966656208,0.02510450966656208,0.050513993948698044,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.04162400960922241,0.05042271688580513,0.02510450966656208,0.02510450966656208,0.03406209126114845,0.03336780145764351,0.02510450966656208,0.05785857513546944,0.02510450966656208,0.05514266714453697,0.02510450966656208,0.06824113428592682,0.02510450966656208,0.06824113428592682,0.03983702138066292,0.028031645342707634,0.02542482316493988
2020-12-21,0.04751594364643097,0.02510450966656208,0.04825345426797867,0.02510450966656208,0.02510450966656208,0.050513993948698044,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.04162400960922241,0.05042271688580513,0.02510450966656208,0.02510450966656208,0.03406209126114845,0.03336780145764351,0.02510450966656208,0.05785857513546944,0.02510450966656208,0.05514266714453697,0.02510450966656208,0.06824113428592682,0.02510450966656208,0.06824113428592682,0.03983702138066292,0.028031645342707634,0.02542482316493988
2020-12-22,0.04563664644956589,0.024701325222849846,0.050024256110191345,0.024701325222849846,0.024701325222849846,0.054895080626010895,0.024701325222849846,0.024701325222849846,0.024701325222849846,0.024701325222849846,0.02512817643582821,0.04158719629049301,0.05131937935948372,0.024701325222849846,0.02542879246175289,0.031688518822193146,0.033513814210891724,0.024701325222849846,0.05925963073968887,0.024701325222849846,0.0578690841794014,0.024701325222849846,0.06714516878128052,0.02511918917298317,0.06714516878128052,0.040836334228515625,0.02604791894555092,0.02564108557999134
2020-12-23,0.047515835613012314,0.025104470551013947,0.04825359582901001,0.025104470551013947,0.025104470551013947,0.050514284521341324,0.025104470551013947,0.025104470551013947,0.025104470551013947,0.025104470551013947,0.025104470551013947,0.04162402078509331,0.0504227951169014,0.025104470551013947,0.025104470551013947,0.03406193479895592,0.03336779400706291,0.025104470551013947,0.05785870924592018,0.025104470551013947,0.05514288321137428,0.025104470551013947,0.06824102997779846,0.025104470551013947,0.06824102997779846,0.03983710706233978,0.02803151309490204,0.025424819439649582
2020-12-24,0.04751594364643097,0.02510450966656208,0.04825345426797867,0.02510450966656208,0.02510450966656208,0.050513993948698044,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.04162400960922241,0.05042271688580513,0.02510450966656208,0.02510450966656208,0.03406209126114845,0.03336780145764351,0.02510450966656208,0.05785857513546944,0.02510450966656208,0.05514266714453697,0.02510450966656208,0.06824113428592682,0.02510450966656208,0.06824113428592682,0.03983702138066292,0.028031645342707634,0.02542482316493988
2020-12-28,0.04751594364643097,0.02510450966656208,0.04825345426797867,0.02510450966656208,0.02510450966656208,0.050513993948698044,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.04162400960922241,0.05042271688580513,0.02510450966656208,0.02510450966656208,0.03406209126114845,0.03336780145764351,0.02510450966656208,0.05785857513546944,0.02510450966656208,0.05514266714453697,0.02510450966656208,0.06824113428592682,0.02510450966656208,0.06824113428592682,0.03983702138066292,0.028031645342707634,0.02542482316493988
2020-12-29,0.04751594364643097,0.02510450966656208,0.04825345426797867,0.02510450966656208,0.02510450966656208,0.050513993948698044,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.04162400960922241,0.05042271688580513,0.02510450966656208,0.02510450966656208,0.03406209126114845,0.03336780145764351,0.02510450966656208,0.05785857513546944,0.02510450966656208,0.05514266714453697,0.02510450966656208,0.06824113428592682,0.02510450966656208,0.06824113428592682,0.03983702138066292,0.028031645342707634,0.02542482316493988
2020-12-30,0.04751594364643097,0.02510450966656208,0.04825345426797867,0.02510450966656208,0.02510450966656208,0.050513993948698044,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.04162400960922241,0.05042271688580513,0.02510450966656208,0.02510450966656208,0.03406209126114845,0.03336780145764351,0.02510450966656208,0.05785857513546944,0.02510450966656208,0.05514266714453697,0.02510450966656208,0.06824113428592682,0.02510450966656208,0.06824113428592682,0.03983702138066292,0.028031645342707634,0.02542482316493988
2020-12-31,0.04751594364643097,0.02510450966656208,0.04825345426797867,0.02510450966656208,0.02510450966656208,0.050513993948698044,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.04162400960922241,0.05042271688580513,0.02510450966656208,0.02510450966656208,0.03406209126114845,0.03336780145764351,0.02510450966656208,0.05785857513546944,0.02510450966656208,0.05514266714453697,0.02510450966656208,0.06824113428592682,0.02510450966656208,0.06824113428592682,0.03983702138066292,0.028031645342707634,0.02542482316493988
